episode:1, reward: -25.474401859023484, mean reward: -4.83, score: -207.63642269857726, epsilon: 0.8963810592303741, total steps: 129
episode:1111, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7445538401597143, total steps: 6060
episode:1112, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7445306887509011, total steps: 6061
episode:1113, reward: -417.09437297156376, mean reward: -417.09, score: -417.09437297156376, epsilon: 0.7445075381137889, total steps: 6062
episode:1114, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7444843882483516, total steps: 6063
episode:1115, reward: -33.25836239724582, mean reward: -2.35, score: -228.31849529319948, epsilon: 0.7422425150411615, total steps: 6160
episode:1116, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.742219440675235, total steps: 6161
episode:1117, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7421963670784414, total steps: 6162
episode:1118, reward: -22.659446486275222, mean reward: -3.74, score: -209.50256780753932, epsilon: 0.740905472403096, total steps: 6218
episode:1119, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7408824426045147, total steps: 6219
episode:1120, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7408594135735805, total steps: 6220
episode:1121, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.740836385310268, total steps: 6221
episode:1122, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7408133578145514, total steps: 6222
episode:1123, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7407903310864051, total steps: 6223
episode:1124, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7407673051258038, total steps: 6224
episode:1125, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7407442799327215, total steps: 6225
episode:1126, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7407212555071331, total steps: 6226
episode:1127, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7406982318490126, total steps: 6227
episode:1128, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7406752089583346, total steps: 6228
episode:1129, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7406521868350735, total steps: 6229
episode:1130, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7406291654792037, total steps: 6230
episode:1131, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7406061448906996, total steps: 6231
episode:1132, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7405831250695358, total steps: 6232
episode:1133, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7405601060156864, total steps: 6233
episode:1134, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7405370877291262, total steps: 6234
episode:1135, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7405140702098294, total steps: 6235
episode:1136, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7404910534577703, total steps: 6236
episode:1137, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7404680374729237, total steps: 6237
episode:1138, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7404450222552637, total steps: 6238
episode:1139, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7404220078047649, total steps: 6239
episode:1140, reward: -21.745975816710256, mean reward: -3.46, score: -204.2021647562188, epsilon: 0.7390655121806644, total steps: 6298
episode:1141, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7390425437130683, total steps: 6299
episode:1142, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.739019576011075, total steps: 6300
episode:1143, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.738996609074659, total steps: 6301
episode:1144, reward: -100, mean reward: 6.08, score: 97.3233689151088, epsilon: 0.7386292421896965, total steps: 6317
episode:1145, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7386062882641911, total steps: 6318
episode:1146, reward: -100, mean reward: -20.06, score: -80.25299032208241, epsilon: 0.7385144802130953, total steps: 6322
episode:1147, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7384915301129253, total steps: 6323
episode:1148, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7384685807777459, total steps: 6324
episode:1149, reward: -100, mean reward: 3.87, score: 38.65498401775892, epsilon: 0.7382391294948251, total steps: 6334
episode:1150, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7382161885728594, total steps: 6335
episode:1151, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7381932484155783, total steps: 6336
episode:1152, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7381703090229566, total steps: 6337
episode:1153, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7381473703949682, total steps: 6338
episode:1154, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7381244325315883, total steps: 6339
episode:1155, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7381014954327911, total steps: 6340
episode:1156, reward: -40.87956854798749, mean reward: -2.51, score: -226.32054071588686, epsilon: 0.7360402843090864, total steps: 6430
episode:1157, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7360174166807386, total steps: 6431
episode:1158, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7359945498146325, total steps: 6432
episode:1159, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7359716837107425, total steps: 6433
episode:1160, reward: -12.237899650153153, mean reward: -8.44, score: -202.63843967581897, epsilon: 0.7354231258161882, total steps: 6457
episode:1161, reward: -55.9689959413064, mean reward: -2.49, score: -246.11343139170015, epsilon: 0.7331649575279576, total steps: 6556
episode:1162, reward: -8.984670325265725, mean reward: -2.41, score: -206.87266565581956, epsilon: 0.7312093556849109, total steps: 6642
episode:1163, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7311866490848334, total steps: 6643
episode:1164, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.73116394324163, total steps: 6644
episode:1165, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7311412381552755, total steps: 6645
episode:1166, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7311185338257447, total steps: 6646
episode:1167, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7310958302530121, total steps: 6647
episode:1168, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7310731274370528, total steps: 6648
episode:1169, reward: -93.29165873912379, mean reward: -2.5, score: -202.4528375908947, epsilon: 0.7292367102717691, total steps: 6729
episode:1170, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.729214069425443, total steps: 6730
episode:1171, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.729191429333799, total steps: 6731
episode:1172, reward: -336.59016911863944, mean reward: -336.59, score: -336.59016911863944, epsilon: 0.7291687899968123, total steps: 6732
episode:1173, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7291461514144575, total steps: 6733
episode:1174, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7291235135867096, total steps: 6734
episode:1175, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7291008765135434, total steps: 6735
episode:1176, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7290782401949336, total steps: 6736
episode:1177, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7290556046308553, total steps: 6737
episode:1178, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7290329698212832, total steps: 6738
episode:1179, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7290103357661922, total steps: 6739
episode:1180, reward: -9.701151029520268, mean reward: -6.88, score: -206.4990525106372, epsilon: 0.7283316648224538, total steps: 6769
episode:1181, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7283090541438064, total steps: 6770
episode:1182, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7282864442188358, total steps: 6771
episode:1183, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7282638350475168, total steps: 6772
episode:1184, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7282412266298243, total steps: 6773
episode:1185, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.728218618965733, total steps: 6774
episode:1186, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7281960120552182, total steps: 6775
episode:1187, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7281734058982544, total steps: 6776
